date,Open,High,Low,Close,Volume,MarketCap
2017-07-17,1932.62,2230.49,1932.62,2228.41,1201760000,36665393517
2017-07-18,2233.52,2387.61,2164.77,2318.88,1512450048,38158677672
2017-07-19,2323.08,2397.17,2260.23,2273.43,1245100032,37415031061
2017-07-20,2269.89,2900.7,2269.89,2817.6,2249260032,46376428080
2017-07-21,2838.41,2838.41,2621.85,2667.76,1489449984,43915296559
2017-07-22,2668.63,2862.42,2657.71,2810.12,1177129984,46264340367
2017-07-23,2808.1,2832.18,2653.94,2730.4,1072840000,44957775265
2017-07-24,2732.7,2777.26,2699.19,2754.86,866473984,45366654309
2017-07-25,2757.5,2768.08,2480.96,2576.48,1460089984,42433788244
2017-07-26,2577.77,2610.76,2450.8,2529.45,937404032,41663929265
2017-07-27,2538.71,2693.32,2529.34,2671.78,789104000,44013533097
2017-07-28,2679.73,2897.45,2679.73,2809.01,1380099968,46279316161
2017-07-29,2807.02,2808.76,2692.8,2726.45,803745984,44924534585
2017-07-30,2724.39,2758.53,2644.85,2757.18,705942976,45435913868
2017-07-31,2763.24,2889.62,2720.61,2875.34,860574976,47388334773
2017-08-01,2871.3,2921.35,2685.61,2718.26,1324669952,44804603885
2017-08-02,2727.13,2762.53,2668.59,2710.67,1094950016,44684649516
2017-08-03,2709.56,2813.31,2685.14,2804.73,804796992,46239970790
2017-08-04,2806.93,2899.33,2743.72,2895.89,1002120000,47749461443
2017-08-05,2897.63,3290.01,2874.83,3252.91,1945699968,53643452554
2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030016,53006426108
2017-08-07,3212.78,3397.68,3180.89,3378.94,1482279936,55734179251
2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760064,56417337745
2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000,55145196472
2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110016,55791120000
2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190016,60241844923
2017-08-12,3650.63,3949.92,3613.7,3884.71,2219589888,64111163866
2017-08-13,3880.04,4208.39,3857.8,4073.26,3159089920,67230528989
2017-08-14,4066.1,4325.13,3989.16,4325.13,2463089920,71394704654
2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050048,69038855081
2017-08-16,4200.34,4381.23,3994.42,4376.63,2272039936,72260183303
2017-08-17,4384.44,4484.7,4243.71,4331.69,2553359872,71527949443
2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710080,68710871037
2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820032,69265141208
2017-08-20,4189.31,4196.29,4069.88,4087.66,2109769984,67520478838
2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890112,66106992038
2017-08-22,3998.35,4128.76,3674.58,4100.52,3764239872,67743202431
2017-08-23,4089.01,4255.78,4078.41,4151.52,2369819904,68593954170
2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750016,71625870868
2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970048,72241507489
2017-08-26,4372.06,4379.28,4269.52,4352.4,1511609984,71929882019
2017-08-27,4345.1,4416.59,4317.29,4382.88,1537459968,72441993792
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048,72445588933
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,75699786263
2017-08-30,4570.36,4626.52,4471.41,4565.3,1937849984,75482724984
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048,77775374625
2017-09-01,4701.76,4892.01,4678.53,4892.01,2599079936,80905039782
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904,75734114962
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016,75812181334
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048,70087101256
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920,72417728536
2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100096,76077049312
2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620032,76132843874
2017-09-08,4605.16,4661,4075.18,4228.75,2700890112,69999555938
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016,69963847482
2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090048,68263826801
2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330048,68907352119
2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530048,68412822896
2017-09-13,4131.98,4131.98,3789.92,3882.59,2219409920,64311123695
2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310016,52265453816
2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888,60267886368
2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000,60068678195
2017-09-17,3606.28,3664.81,3445.64,3582.88,1239149952,59377995376
2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984,67377945990
2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032,65061185838
2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016,64751811835
2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064,60202370872
2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952,60203040223
2017-09-23,3629.92,3819.21,3594.58,3792.4,928113984,62892069389
2017-09-24,3796.15,3796.15,3666.9,3682.84,768014976,61081971156
2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048,65122213849
2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032,64569365079
2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000,69691950752
2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000,69270823146
2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984,69086146650
2017-09-30,4166.11,4358.43,4160.86,4338.71,1207449984,72008428789
2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210048,73094870674
2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048,73195646776
2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968,71681069637
2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048,70225033578
2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984,71876277937
2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968,72589262957
2017-10-07,4369.35,4443.88,4321.05,4426.89,906928000,73529314833
2017-10-08,4429.67,4624.14,4405.64,4610.48,1313869952,76589293760
2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968,79282158943
2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968,79457603224
2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936,80205238020
2017-10-12,4829.58,5446.91,4822,5446.91,2791610112,90525666972
2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064,93864253934
2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030016,96942498331
2017-10-15,5835.96,5852.48,5478.61,5678.19,1976039936,94403031755
2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016,95203392843
2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048,93218297189
2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888,92982539106
2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032,94954808115
2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952,1.00E+11
2017-10-21,5996.79,6194.88,5965.07,6031.6,2207099904,1.00E+11
2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630016,99981911326
2017-10-23,6006,6075.59,5732.47,5930.32,2401840128,98695054084
2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968,91988225800
2017-10-25,5524.6,5754.33,5397.88,5750.8,1966989952,95732630220
2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000,98310176011
2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048,96254297360
2017-10-28,5787.82,5876.72,5689.19,5753.09,1403920000,95797359518
2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000,1.02E+11
2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150016,1.02E+11
2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968,1.08E+11
2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128,1.13E+11
2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240,1.18E+11
2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096,1.20E+11
2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800064,1.23E+11
2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410112,1.23E+11
2017-11-06,7403.22,7445.77,7007.31,7022.76,3111899904,1.17E+11
2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096,1.19E+11
2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200064,1.24E+11
2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984,1.19E+11
2017-11-10,7173.73,7312,6436.87,6618.14,5208249856,1.10E+11
2017-11-11,6618.61,6873.15,6204.22,6357.6,4908680192,1.06E+11
2017-11-12,6295.45,6625.05,5519.01,5950.07,8957349888,99226193603
2017-11-13,5938.25,6811.19,5844.29,6559.49,6263249920,1.09E+11
2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110016,1.11E+11
2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880128,1.22E+11
2017-11-16,7323.24,7967.38,7176.58,7871.69,5123809792,1.31E+11
2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670016,1.29E+11
2017-11-18,7697.21,7884.99,7463.44,7790.15,3667190016,1.30E+11
2017-11-19,7766.03,8101.91,7694.1,8036.49,3149319936,1.34E+11
2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450048,1.37E+11
2017-11-21,8205.74,8348.66,7762.71,8071.26,4277609984,1.35E+11
2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530112,1.38E+11
2017-11-23,8232.38,8267.4,8038.77,8038.77,4225179904,1.34E+11
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610176,1.38E+11
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060032,1.47E+11
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475579904,1.56E+11
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320192,1.64E+11
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348819968,1.68E+11
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568799744,1.65E+11
2017-11-30,9906.79,10801,9202.05,10233.6,8310689792,1.71E+11
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783119872,1.83E+11
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500096,1.85E+11
2017-12-03,11082.7,11858.7,10862,11323.2,6608309760,1.89E+11
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132409856,1.95E+11
2017-12-05,11685.7,12032,11604.6,11916.7,6895260160,1.99E+11
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300032,2.39E+11
2017-12-07,14266.1,17899.7,14057.3,17899.7,17950699520,2.99E+11
2017-12-08,17802.9,18353.4,14336.9,16569.4,21135998976,2.77E+11
2017-12-09,16523.3,16783,13674.9,15178.2,13911300096,2.54E+11
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433299968,2.59E+11
2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900032,2.83E+11
2017-12-12,16919.8,17781.8,16571.6,17415.4,14603799552,2.91E+11
2017-12-13,17500,17653.1,16039.7,16408.2,12976900096,2.75E+11
2017-12-14,16384.6,17085.8,16185.9,16564,13777399808,2.77E+11
2017-12-15,16601.3,18154.1,16601.3,17706.9,14309999616,2.96E+11
2017-12-16,17760.3,19716.7,17515.3,19497.4,12740599808,3.27E+11
2017-12-17,19475.8,20089,18974.1,19140.8,13314599936,3.21E+11
2017-12-18,19106.4,19371,18355.9,19114.2,14839499776,3.20E+11
2017-12-19,19118.3,19177.8,17275.4,17776.7,16894499840,2.98E+11
2017-12-20,17760.3,17934.7,16077.7,16624.6,22149699584,2.79E+11
2017-12-21,16642.4,17567.7,15342.7,15802.9,16516599808,2.65E+11
2017-12-22,15898,15943.4,11833,13831.8,22197999616,2.32E+11
2017-12-23,13948.7,15603.2,13828.8,14699.2,13086000128,2.46E+11
2017-12-24,14608.2,14626,12747.7,13925.8,11572299776,2.33E+11
2017-12-25,13995.9,14593,13448.9,14026.6,10664699904,2.35E+11
2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300160,2.70E+11
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600128,2.66E+11
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336499712,2.45E+11
2017-12-29,14695.8,15279,14307,14656.2,13025500160,2.46E+11
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452599808,2.17E+11
2017-12-31,12897.7,14377.4,12755.6,14156.4,12136299520,2.37E+11
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,2.29E+11
2018-01-02,13625,15444.6,13163.6,14982.1,16846600192,2.51E+11
2018-01-03,14978.2,15572.8,14844.5,15201,16871900160,2.55E+11
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744,2.62E+11
2018-01-05,15477.2,17705.2,15202.8,17429.5,23840899072,2.93E+11
2018-01-06,17462.1,17712.4,16764.6,17527,18314600448,2.94E+11
2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000384,2.77E+11
2018-01-08,16476.2,16537.9,14208.2,15170.1,18413899776,2.55E+11
2018-01-09,15123.7,15497.5,14424,14595.4,16659999744,2.45E+11
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512,2.51E+11
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968,2.25E+11
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840,2.35E+11
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763599872,2.41E+11
2018-01-14,14370.8,14511.8,13268,13772,11084099584,2.31E+11
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750799872,2.32E+11
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936,1.93E+11
2018-01-17,11431.1,11678,9402.29,11188.6,18830600192,1.88E+11
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616,1.93E+11
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128,1.95E+11
2018-01-20,11656.2,13103,11656.2,12899.2,11801700352,2.17E+11
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935179776,1.95E+11
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320,1.84E+11
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536,1.83E+11
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952,1.91E+11
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920,1.89E+11
2018-01-26,11256,11656.7,10470.3,11171.4,9746199552,1.88E+11
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583269888,1.93E+11
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360064,1.98E+11
2018-01-29,11755.5,11875.6,11179.2,11296.4,7107359744,1.90E+11
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840,1.70E+11
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192,1.72E+11
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448,1.54E+11
2018-02-02,9142.28,9142.28,7796.49,8830.75,12726899712,1.49E+11
2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790080,1.55E+11
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073549824,1.39E+11
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984,1.17E+11
2018-02-06,7051.75,7850.7,6048.26,7754,13999800320,1.31E+11
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,1.28E+11
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464,1.39E+11
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224,1.47E+11
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960256,1.45E+11
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122189824,1.37E+11
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808,1.51E+11
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872,1.45E+11
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904,1.60E+11
2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540288,1.71E+11
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744,1.73E+11
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880384,1.87E+11
2018-02-18,11123.4,11349.8,10326,10551.8,8744009728,1.78E+11
2018-02-19,10552.6,11273.8,10513.2,11225.3,7652089856,1.89E+11
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288,1.92E+11
2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648,1.80E+11
2018-02-22,10660.4,11039.1,9939.09,10005,8040079872,1.69E+11
2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500032,1.74E+11
2018-02-24,10287.7,10597.2,9546.97,9813.07,6917929984,1.66E+11
2018-02-25,9796.42,9923.22,9407.06,9664.73,5706939904,1.63E+11
2018-02-26,9669.43,10475,9501.73,10366.7,7287690240,1.75E+11
2018-02-27,10393.9,10878.5,10246.1,10725.6,6966179840,1.81E+11
2018-02-28,10687.2,11089.8,10393.1,10397.9,6936189952,1.76E+11
2018-03-01,10385,11052.3,10352.7,10951,7317279744,1.85E+11
2018-03-02,10977.4,11189,10850.1,11086.4,7620590080,1.87E+11
2018-03-03,11101.9,11528.2,11002.4,11489.7,6690570240,1.94E+11
2018-03-04,11497.4,11512.6,11136.1,11512.6,6084149760,1.95E+11
2018-03-05,11532.4,11704.1,11443.9,11573.3,6468539904,1.96E+11
2018-03-06,11500.1,11500.1,10694.3,10779.9,6832169984,1.82E+11
2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016,1.68E+11
2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984,1.59E+11
2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464,1.58E+11
2018-03-10,9350.59,9531.32,8828.47,8866,5386319872,1.50E+11
2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370176,1.62E+11
2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808,1.56E+11
2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840,1.56E+11
2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016,1.40E+11
2018-03-15,8290.76,8428.35,7783.05,8300.86,6834429952,1.40E+11
2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840,1.41E+11
2018-03-17,8321.91,8346.53,7812.82,7916.88,4426149888,1.34E+11
2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190016,1.39E+11
2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016,1.46E+11
2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952,1.51E+11
2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856,1.51E+11
2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016,1.48E+11
2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120192,1.50E+11
2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600064,1.47E+11
2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880064,1.44E+11
2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872,1.39E+11
2018-03-27,8200,8232.78,7797.28,7833.04,5378250240,1.33E+11
2018-03-28,7836.83,8122.89,7809.17,7954.48,4935289856,1.35E+11
2018-03-29,7979.07,7994.33,7081.38,7165.7,6361229824,1.21E+11
2018-03-30,7171.45,7276.66,6683.93,6890.52,6289509888,1.17E+11
2018-03-31,6892.48,7207.85,6863.52,6973.53,4553269760,1.18E+11
2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100096,1.16E+11
2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000,1.20E+11
2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224,1.26E+11
2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000,1.16E+11
2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064,1.16E+11
2018-04-06,6815.96,6857.49,6575,6636.32,3766810112,1.13E+11
2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610048,1.17E+11
2018-04-08,6919.98,7111.56,6919.98,7023.52,3652499968,1.19E+11
2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032,1.15E+11
2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750080,1.16E+11
2018-04-11,6843.47,6968.32,6817.59,6968.32,4641889792,1.18E+11
2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250240,1.34E+11
2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032,1.34E+11
2018-04-14,7874.67,8140.71,7846,7986.24,5191430144,1.36E+11
2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000,1.41E+11
2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824,1.37E+11
2018-04-17,8071.66,8285.96,7881.72,7902.09,6900879872,1.34E+11
2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760,1.39E+11
2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984,1.41E+11
2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208,1.50E+11
2018-04-21,8848.79,8997.57,8652.15,8895.58,7548550144,1.51E+11
2018-04-22,8925.06,9001.64,8779.61,8802.46,6629899776,1.50E+11
2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144,1.52E+11
2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384,1.65E+11
2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160,1.50E+11
2018-04-26,8867.32,9281.51,8727.09,9281.51,8970559488,1.58E+11
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920,1.53E+11
2018-04-28,8939.27,9412.09,8931.99,9348.48,7805479936,1.59E+11
2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000192,1.60E+11
2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000,1.57E+11
2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904,1.55E+11
2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872,1.57E+11
2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584,1.66E+11
2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888,1.65E+11
2018-05-05,9700.28,9964.5,9695.12,9858.15,7651939840,1.68E+11
2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280192,1.64E+11
2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840,1.60E+11
2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952,1.57E+11
2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890240,1.59E+11
2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776,1.54E+11
2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192,1.44E+11
2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380096,1.45E+11
2018-05-13,8515.49,8773.55,8395.12,8723.94,5866379776,1.49E+11
2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760,1.48E+11
2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080,1.45E+11
2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160,1.43E+11
2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048,1.38E+11
2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208,1.41E+11
2018-05-19,8255.73,8372.06,8183.35,8247.18,4712399872,1.41E+11
2018-05-20,8246.99,8562.41,8205.24,8513.25,5191059968,1.45E+11
2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990080,1.44E+11
2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010176,1.37E+11
2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120128,1.29E+11
2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220096,1.29E+11
2018-05-25,7592.3,7659.14,7392.65,7480.14,4867829760,1.28E+11
2018-05-26,7486.48,7595.16,7349.12,7355.88,4051539968,1.25E+11
2018-05-27,7362.08,7381.74,7270.96,7368.22,4056519936,1.26E+11
2018-05-28,7371.31,7419.05,7100.89,7135.99,5040600064,1.22E+11
2018-05-29,7129.46,7526.42,7090.68,7472.59,5662660096,1.28E+11
2018-05-30,7469.73,7573.77,7313.6,7406.52,4922540032,1.26E+11
2018-05-31,7406.15,7608.9,7361.13,7494.17,5127130112,1.28E+11
2018-06-01,7500.7,7604.73,7407.34,7541.45,4921460224,1.29E+11
2018-06-02,7536.72,7695.83,7497.26,7643.45,4939299840,1.30E+11
2018-06-03,7632.09,7754.89,7613.04,7720.25,4851760128,1.32E+11
2018-06-04,7722.53,7753.82,7474.04,7514.47,4993169920,1.28E+11
2018-06-05,7500.9,7643.23,7397,7633.76,4961739776,1.30E+11
2018-06-06,7625.97,7680.43,7502.01,7653.98,4692259840,1.31E+11
2018-06-07,7650.82,7741.27,7650.82,7678.24,4485799936,1.31E+11
2018-06-08,7685.14,7698.19,7558.4,7624.92,4227579904,1.30E+11
2018-06-09,7632.52,7683.58,7531.98,7531.98,3845220096,1.29E+11
2018-06-10,7499.55,7499.55,6709.07,6786.02,5804839936,1.16E+11
2018-06-11,6799.29,6910.18,6706.63,6906.92,4745269760,1.18E+11
2018-06-12,6905.82,6907.96,6542.08,6582.36,4654380032,1.12E+11
2018-06-13,6596.88,6631.66,6285.63,6349.9,5052349952,1.09E+11
2018-06-14,6342.75,6707.14,6334.46,6675.35,5138710016,1.14E+11
2018-06-15,6674.08,6681.08,6433.87,6456.58,3955389952,1.10E+11
2018-06-16,6455.45,6592.49,6402.29,6550.16,3194170112,1.12E+11
2018-06-17,6545.53,6589.11,6499.27,6499.27,3104019968,1.11E+11
2018-06-18,6510.07,6781.14,6446.68,6734.82,4039200000,1.15E+11
2018-06-19,6742.39,6822.5,6709.92,6769.94,4057029888,1.16E+11
2018-06-20,6770.76,6821.56,6611.88,6776.55,3888640000,1.16E+11
2018-06-21,6780.09,6810.94,6715.17,6729.74,3529129984,1.15E+11
2018-06-22,6737.88,6747.08,6006.6,6083.69,5079810048,1.04E+11
2018-06-23,6090.1,6224.82,6071.81,6162.48,3431360000,1.05E+11
2018-06-24,6164.28,6223.78,5826.41,6173.23,4566909952,1.06E+11
2018-06-25,6171.97,6327.37,6119.68,6249.18,5500810240,1.07E+11
2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872,1.04E+11
2018-06-27,6084.4,6180,6052.85,6157.13,3296219904,1.05E+11
2018-06-28,6153.16,6170.41,5873.05,5903.44,3467800064,1.01E+11
2018-06-29,5898.13,6261.66,5835.75,6218.3,3966230016,1.06E+11
2018-06-30,6214.22,6465.51,6214.22,6404,4543860224,1.10E+11
2018-07-01,6411.68,6432.85,6289.29,6385.82,4788259840,1.09E+11
2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048,1.13E+11
2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760,1.12E+11
2018-07-04,6550.87,6771.92,6450.46,6597.55,4176689920,1.13E+11
2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192,1.14E+11
2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936,1.14E+11
2018-07-07,6668.71,6863.99,6579.24,6856.93,3961080064,1.18E+11
2018-07-08,6857.8,6885.91,6747.98,6773.88,3386210048,1.16E+11
2018-07-09,6775.08,6838.68,6724.34,6741.75,3718129920,1.16E+11
2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080,1.09E+11
2018-07-11,6330.77,6444.96,6330.47,6394.71,3644859904,1.10E+11
2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112,1.07E+11
2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064,1.07E+11
2018-07-14,6247.5,6298.19,6212.22,6276.12,2923670016,1.08E+11
2018-07-15,6272.7,6403.46,6256.51,6359.64,3285459968,1.09E+11
2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936,1.16E+11
2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208,1.26E+11
