DATETIME,blob_sent,Open,High,Low,Close,Volume,,,,
2018-03-28 16:24,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 16:24,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 16:24,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 16:24,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 16:25,0.25,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 16:38,0.136363636,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:01,0.2,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:20,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:28,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:28,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:30,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:53,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 17:53,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 18:06,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 18:28,-0.25,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 18:28,-0.25,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 19:11,0.125,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 19:11,0.125,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 19:11,0.125,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 20:00,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 20:00,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 20:05,0.5,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 20:30,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 20:30,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 21:36,0.1,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 22:09,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 22:17,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 22:17,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 22:43,0.25,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-28 23:08,0,7836.83,8122.89,7809.17,7954.48,4935289856,,,,
2018-03-29 0:00,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 0:10,-0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 0:51,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 0:51,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 0:51,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 2:00,-0.075,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 3:00,0.273562152,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 3:00,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 3:10,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 5:49,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 5:52,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 6:00,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 6:00,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 6:36,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 6:49,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 6:55,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 7:39,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 7:39,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 7:55,0.285714286,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 7:55,0.285714286,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:51,0.1,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:52,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:53,0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:53,0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:54,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:54,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:54,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 8:54,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:00,0.175,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:00,0.175,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:00,0.175,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:00,0.175,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:00,-0.2,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:04,0.05,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:04,0.05,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 9:51,0.273562152,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 10:36,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 10:36,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 10:36,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 10:36,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 10:53,0.136363636,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:10,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:10,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:13,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:13,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:17,0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:17,0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:30,-0.8,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:48,0.116666667,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:48,0.116666667,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:48,0.116666667,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 11:55,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 12:00,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 12:19,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 13:55,0.266666667,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 13:56,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 14:05,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 14:24,0.3,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 14:24,0.3,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:00,0.107142857,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:10,0.6,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:10,0.6,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:22,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:22,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:27,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:46,0.35,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:53,0.243181818,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:53,0.243181818,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:57,0.008333333,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 15:57,0.008333333,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:10,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:10,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:22,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:40,0.2,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:41,0.125,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:41,0.125,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:41,0.125,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:41,0.125,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:41,0.125,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 16:54,0.3,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 17:25,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 17:25,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 18:02,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 18:02,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 18:02,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 19:06,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 19:44,-0.1,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:14,0.25,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:19,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:19,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:19,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:19,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:44,1,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 20:46,0.4,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 21:17,0,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 21:29,-0.012222222,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 21:52,0.119724026,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 23:00,0.8,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-29 23:31,-0.133333333,7979.07,7994.33,7081.38,7165.7,6361229824,,,,
2018-03-30 0:34,0.268181818,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 1:18,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 1:44,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 1:44,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 2:00,0.4,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 2:12,0.35,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 3:29,0.05,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 3:29,0.05,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 3:29,0.05,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 4:19,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 5:01,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 5:30,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 5:30,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 7:26,0.333333333,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 7:26,0.333333333,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 7:54,-0.25,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 8:00,0.3625,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 8:24,0.5,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 8:24,0.5,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 9:14,0.068181818,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 9:20,0.5,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 10:36,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 10:51,0.25,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 10:51,0.25,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 11:49,0.25,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 11:49,0.25,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 11:52,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 11:52,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:16,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:28,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:28,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:28,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:31,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 12:55,0.7,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:00,-0.133333333,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:35,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:35,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:38,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:38,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:38,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:41,-0.2,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:43,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 14:43,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 15:04,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 15:14,-0.5375,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 16:25,0.366666667,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 16:41,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 18:01,0.136363636,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 18:02,-0.8,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 18:52,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 19:00,0.568181818,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 19:44,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 20:54,0.5,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:00,0.175,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:00,0.175,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:00,0.175,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:00,0.175,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:21,0.1,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 21:21,0.1,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 22:37,0.1375,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 23:25,0.5,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 23:34,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-30 23:34,0,7171.45,7276.66,6683.93,6890.52,6289509888,,,,
2018-03-31 0:10,0.25,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 0:10,0.25,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 1:09,0.5,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 1:09,0.5,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 1:15,0.084848485,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 1:15,0.084848485,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 2:00,0.15,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 2:01,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 4:58,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 4:58,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 6:32,-0.4,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 7:10,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 7:37,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 7:37,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 8:01,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 8:16,0.168181818,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 8:16,0.168181818,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 8:16,0.168181818,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 9:16,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 9:16,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 9:16,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 9:16,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 10:27,0.25,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 11:41,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 11:41,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:06,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:12,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:15,0.156565657,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:51,0.040625,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:52,0.5,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:52,0.5,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:53,0.136363636,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 12:53,0.136363636,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:41,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:42,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:42,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:42,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:42,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 13:47,0.136363636,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 14:23,0.068181818,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 14:23,0.068181818,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 16:12,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 16:54,0.038095238,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 17:18,0.15021645,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 17:18,0.15021645,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 17:18,0.15021645,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 17:18,0.15021645,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 17:45,0.433333333,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:26,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:26,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:26,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:39,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:39,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 18:39,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 19:00,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 22:06,0.7,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 22:06,0.7,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 22:55,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 22:55,0,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 23:33,0.136363636,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-03-31 23:33,0.136363636,6892.48,7207.85,6863.52,6973.53,4553269760,,,,
2018-04-01 0:30,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 0:37,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 1:11,0.1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 1:11,0.1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 1:11,0.1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 1:35,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 4:18,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 4:49,0.3,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 4:49,0.3,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 6:26,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 6:26,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:00,0.8,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:00,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:15,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:15,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:15,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 7:15,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 9:00,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 9:00,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 9:00,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 9:00,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 10:00,0.8,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 11:17,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 11:17,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 11:17,0.25,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 12:15,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 12:32,0.5,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 12:32,0.5,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 12:32,0.5,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 12:36,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 14:02,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 14:02,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 14:15,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 14:57,-0.291666667,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:00,-0.3125,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:45,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:45,0.3,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:53,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:53,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:59,0.284090909,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 15:59,0.284090909,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:17,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:17,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:17,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:17,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:17,0.4,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 16:35,-0.8,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 17:05,0.178571429,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 17:32,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 17:32,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:02,0.5,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:02,0.5,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:03,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:03,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:43,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:43,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:43,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:43,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 18:43,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:01,1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:01,1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:01,1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:21,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:25,1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:25,1,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 20:47,0,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 21:26,0.136363636,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
2018-04-01 21:26,0.136363636,7003.06,7060.95,6526.87,6844.23,4532100096,,,,
